New column,New column (1)
márati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n márati -am nedov. (ȃ) navadno z nikalnico \n1. izraža voljo, željo osebka\na) z nedoločnikom da sam uresniči dejanje; hoteti: ne bi maral biti gospodar v tej hiši; danes ne mara jesti; nasledniki jih niso marali posnemati / ni maral veliko govoriti o tem / »ali ga hočeš videti?« »Ne, ne maram«\nb) z odvisnim stavkom da kdo drug uresniči dejanje: ne maram, da odideš tako zgodaj; oče ni maral, da bi šel sin študirat / ni maral, da se veliko govori o tem / ne maram ga v svoji hiši; ni ga marala za sodelavca ni hotela, da bi bil njen sodelavec\n // elipt., s prislovnim določilom kraja izraža voljo, željo osebka, da uresniči dejanje, kot ga nakazuje določilo: nikoli ni maral (iti) k njej; ne mara na delo; danes ne mara v šolo\n2. nav. ekspr., z nedoločnikom izraža, da dejanje kljub zaželenosti (razmeroma dolgo časa) ne nastopi: otrok se ne mara in ne mara prebuditi / mokra drva ne marajo goreti\n3. nav. ekspr. biti pripravljen sprejeti, kar je ponudeno: ne maram tvojega plačila / od tebe ne maram sočutja / vse mi je ponujal nazaj, jaz pa nisem maral nič vzeti\n4. nav. ekspr. čutiti naklonjenost\na) do koga: tega človeka ne maram; Janez in Tone se ne marata / ne maram čemernih ljudi / nikoli ni maral družbe\nb) do osebe drugega spola: tega fanta ne mara; govorili so, da ga ni nikoli posebno marala / zaman hodi za njo, ne mara ga\n // imeti naklonjenost, veselje do česa: drugega dela ne mara; ne mara glasbe / ne maram praznega govorjenja / ni maral mesnih, mlečnih jedi ni jih (rad) jedel\n5. ekspr., v zvezi z za zanimati se, meniti se: nobeden ni maral za njegove ideje / ne maram za njene lepe besede; ne mara za vreme / ne maraj, še boš imel priložnost\n6. ekspr. izraža popolno nezanimanje, neprizadetost: maram te! maram za vse to kot za lanski sneg / maram zate\n● star. greh je več ne mara ni več privlačna, zapeljiva; ni maral kavarn nerad je hodil v kavarne; pog. ne mara otroka noče zanositi, roditi; nar. kaj maraš, ker imaš vsega zadosti blagor ti; ekspr. (nič) ne maraj, vsak začetek je težek izraža tolažbo, spodbudo\nmárati se star. \n1. s smiselnim osebkom v dajalniku izraža pripravljenost koga za kako dejanje; dati se: ni se jim maralo delati\n2. v medmetni rabi, v zvezi s kaj izraža nezanimanje, neprizadetost: kaj se mara, bom pa lenaril; kaj se mara, ko nikoli ne pogrešata družbe / mara se nam krompirja\nmaráje star.: hodil je iz kraja v kraj, ne maraje za prepovedi\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
marénda,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n marénda -e ž (ẹ̑) nar. zahodno malica: iti na marendo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
márenj,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n márenj -rnja m (á) \n1. nav. mn., star. neresnična vest, izmišljotina: ne verjemi tem marnjem; to so babji marnji; prazni marnji\n2. nar. koroško jezik, govor: pozabiti svoj slovenski marenj\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
margétinski,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n margétinski -a -o prid. (ẹ̑) nar. prekmursko, navadno v zvezi margetinsko jabolko jabolko, ki dozori konec meseca julija; jakobček: margetinska jabolka so že zrela \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
maríja,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n maríja -e ž (ȋ) nar. gorenjsko zvonjenje zvečer v čast Mariji; avemarija: ob mariji so bili že vsi doma / cerkovnik je odzvonil marijo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
maríjin,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n maríjin -a -o prid. (ȋ) v zvezah: poljud. marijini čeveljčki zaščitena gozdna kukavica, strok. lepi čeveljc; nar. marijini lasci divje rastoča ali okrasna praprot s pernatimi listi; venerini lasci; poljud. marijini laski ali marijina trava trava z dolgopecljatimi in od strani sploščenimi klaski, strok. migalica \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
márnjati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n márnjati -am nedov. (ā ȃ) \n1. redko govoričiti: marnjali so brez konca in kraja / kaj boš zdaj marnjal\n2. nar. koroško govoriti, pripovedovati: marnja po domače / marnjati o čem / marnjati s kom\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
maróga,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n maróga2 -e ž (ọ̑) nar. marogasta krava: sivke in maroge \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
martínka,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n martínka1 -e ž (ȋ) nar. krizantema: cveti martink \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
martínovo,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n martínovo -ega s (í) nar., v krščanskem okolju praznik sv. Martina 11. novembra: praznovati martinovo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
martínščak,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n martínščak -a m (ȋ) \n1. agr. grozd na stranski mladiki, ki dozori zelo pozno ali pa ne dozori: samo kakšen martinščak s trdimi zelenimi jagodami je še ostal na trtah\n2. nar. vzhodno mlado vino: je že martinščak\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
mártrnica,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n mártrnica -e ž (ȃ) \n1. zastar. mučenka: priporočiti se martrnikom in martrnicam\n2. nar. mučilnica: sesti na martrnico\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
mártrnik,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n mártrnik -a m (ȃ) \n1. zastar. mučenec: priporočiti se martrnikom\n2. nar. mučenik, trpin: on je samo ubog martrnik\n3. nar. mučitelj: živinski martrnik\n4. nar. koroško pijača iz že nekoliko otisnjenih sadnih tropin: sod martrnika\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
mása,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n mása prisl. (ȃ) nar. zelo: bilo je masa veliko ljudi / na cesti je masa ljudi zelo veliko \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
máselnik,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n máselnik -a [əu̯] m (ā) \n1. gastr. močniku podobna jed iz moke, zakuhane v smetano, znana zlasti na Gorenjskem: jesti maselnik\n2. nar. usedlina, ki nastane pri kuhanju surovega masla; (maslene) tropine: namazati maselnik na kruh\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
máslar,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n máslar -ja m (ȃ) nar. dolenjsko počasen, okoren človek: ta je tak maslar, da ne pride nikamor \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
masláriti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n masláriti2 -im nedov. (á ȃ) nar. dolenjsko počasi, brez pravega dela hoditi: toliko je dela, on pa maslari okrog hiše / kod si pa maslaril hodil \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
maslè,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n maslè -éta m (ȅ ẹ́) nar. počasen, okoren človek: Tukaj gori na Slemenicah je bil nekdaj .. nekov masle, goljuf in podpihovavec za šolmoštra (J. Jurčič) \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
maslénec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n maslénec -nca m (ẹ̄) \n1. nar. rak po levitvi, dokler še nima oklepa; mehkuž: zakaj druga velika levitev je bila v glavnem pri kraju in maslenci so po dobrem tednu že pričeli dobivati nove koše (J. Dular) \n2. ekspr. masleni kruh: kupil je štruco maslenca\n♦ agr. fižol z rumenimi stroki, ki se uporablja zlasti še nedozorel\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
másten,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n másten -tna -o prid., mástnejši (á) \n1. ki ima, vsebuje (razmeroma) veliko maščobe, masti: mastni kosi mesa; mastni ocvirki; mastna pečenka / kupil je mastno kremo za obraz in roke; mastna šminka / masten zajtrk\n // zelo zabeljen: žganci so bili rahli in mastni; rad ima mastne jedi\n // nav. ekspr. zelo debel, rejen: zaklali so mastnega prašiča / človek z mastnimi lici\n2. pokrit z maščobo: njegovi lasje so bili gladki in mastni / mastna površina / ekspr. masten kamen\n // umazan od maščobe, masti: bil je masten okrog ust; mastna skleda, žlica\n3. mehek, lepljiv: masten gnoj; mastna glina, zemlja; mastno apno, blato / mastne njive\n4. ekspr. zelo velik, obilen: masten dobiček, zaslužek; masten plen; dati mastno napitnino / službo ima mastno zelo donosno\n5. ekspr. nespodoben, nedostojen: pripovedovati mastne šale, zgodbice / mastna kletev, psovka\n● ekspr. masten glas pretirano prijazen; publ. mastni tisk krepki in polkrepki tisk; nar. štajersko mastna nedelja pustna nedelja; ekspr. dobil je mastno zaušnico silovito, močno\n♦ agr. prašič mastne pasme prašič, ki se goji za pridobivanje slanine; grad. mastna malta malta s povečano količino apna; kozm. mastna koža koža, ki izloča veliko maščobe; min. mastni sijaj sijaj kot pri z mastjo prevlečeni površini; usnj. mastno strojenje strojenje z ribjim oljem na irh\nmástno prisl.: mastno in slastno se gostiti; to so morali mastno plačati; mastno je zaklel\nmástni -a -o sam.: mastne pripovedovati; naložila sta mu precej mastnih; pojesti nekaj mastnega\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
mastníca,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n mastníca -e ž (í) \n1. bot. mesojeda rastlina z belimi ali vijoličastimi cveti, Pinguicula: alpska mastnica\n2. nar. mesena klobasa: In Jure prinese kapljo iz vidošičke gore pa belo pogačo in narezano mastnico (J. Dular) \n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
máša,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n máša -e ž (á) \n1. rel. glavni verski obred, ki ga opravlja duhovnik pri oltarju: mašo bo opravil župnik / črna maša ki se opravlja v črnih oblačilih za umrle; nedeljska, slovesna maša; nova maša prva maša, ki jo opravi duhovnik po mašniškem posvečenju; zlata maša; tiha maša brez petja\n // ljudje gredo od maše; iti k maši; biti pri maši\n // besedilo za ta obred: knjiga obsega nedeljske in praznične maše\n2. muz. skladba na mašno liturgično besedilo: skladatelj je napisal tri maše / vélika maša\n3. nižje pog., z oslabljenim pomenom, v zvezi gôtova maša poudarja trditev: tako bo, pa gotova maša\n● pog. dati za mašo dati honorar za mašo, ki naj jo opravi duhovnik po plačnikovem namenu; nar. mala maša praznik Marijinega rojstva 8. septembra; mali šmaren; nar. velika maša praznik Marijinega vnebovzetja 15. avgusta; veliki šmaren; nar. med mašami čas od 15. avgusta do 8. septembra; ekspr. šiba novo mašo poje s strogo vzgojo se veliko doseže; mala maša za suknjo vpraša s septembrom se začenja hladno vreme\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
mášar,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n mášar -ja m (ȃ) nar. obiskovalec maše: zgodnji, zakasneli mašarji; gruča mašarjev \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
mátast,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n mátast -a -o prid. (á) \n1. pog. omotičen, mlahav: biti (ves) matast od spanja, vina; matast se je opotekal med hišami\n2. nar. nespameten, neumen: kako si bil matast, da tega nisi kupil za tako nizko ceno\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
máternica,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n máternica -e ž (ȃ) \n1. anat. spolni organ, v katerem se razvija oplojeno jajčece do poroda: ustje, vrat maternice; plod v maternici; pren., knjiž. to mesto je postalo maternica vsega modernega\n♦ med. miom na maternici\n2. nar. gornji del predpasnika: Odložil je vitro, potegnil pipo izza maternice pri predpasniku ter si jo porinil za ohlapno škornjico (I. Koprivec) \n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
matévžast,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n matévžast -a -o prid. (ẹ̑) nar. (nekoliko) pijan, vinjen: pili so žganje in kmalu so bili vsi matevžasti \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
mávra,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n mávra1 -e ž (ȃ) nar. črna ali črno marogasta krava: naša mavra ima telička\n● nar. ponoči je vsaka krava mavra črna \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
mávra,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n mávra2 -e ž (ȃ) nar. mavrica: mavra se je razpenjala od gore do gore; pog. pijan kot mavra zelo\n // božja mavra \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
mávsati se,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n mávsati se -am se nedov. (ȃ) nar. goliti se: kokoši, ptiči se mavsajo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
mávžati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n mávžati -am nedov. (ȃ) \n1. pog. drgniti, navadno s snegom: mavžati koga s snegom\n2. nar. odstranjevati ščetine, goliti: mavžati prašiča\n● nar. mavžati čreva prati; pog., ekspr. mavžati otroke umivati\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
mávžina,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n mávžina -e ž (ȃ) nar. koroško malica: nesti mavžino na njivo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
mecêsen,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n mecêsen -sna m (é) nar. macesen: posekati mecesen; star mecesen / pog. pohištvo iz mecesna macesnovega lesa \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
mèč,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n mèč mêča m (ȅ é) \n1. orožje z držajem in dolgim ravnim rezilom za sekanje in vbadanje: meč se sveti; izdreti, izvleči meč; nositi meč; vitez si je opasal meč; potegniti meč iz nožnice; prijeti za meč; zamahniti z golim mečem; krvav meč; oster meč; ročaj meča; slišalo se je žvenketanje mečev; boj, udarec z mečem; star. vihteti bridke meče ostre; svetli meč; zvezda repatica je bila kakor ognjen meč / dvorezen meč ki ima rezilo na obeh straneh; pren., ekspr. ostri meč mitraljezov je sekal skozi noč\n // šport. sablja z rokobranom, topim rezilom in zaščitno kroglico na koncu za športno sabljanje: učiti se držati meč; tekmovalec z mečem\n2. knjiž., z oslabljenim pomenom, z rodilnikom kar se pojavlja z veliko močjo, silo: verjeti v meč pravice; žareči meči usode / pretresel nas je meč tujega gorja\n3. nar. zahodno gladiola: na vrtu so visoko pognali meči\n● star. meči se bliskajo boj je; star. potegniti, prijeti, zgrabiti za meč začeti se bojevati, pripraviti se na boj; star. končati pod mečem biti obglavljen; ekspr. zatreti kaj z ognjem in mečem s silo, nasilno, z orožjem; nad glavo mu visi Damoklejev meč je v nenehno preteči nevarnosti; ekspr. kdo bi si mislil, da je ta človek tak dvorezen meč človek, ki se kaže drugačnega, kot je; ekspr. križanje mečev boj, navadno z meči; nasprotovanje mnenj, nazorov; požiralec mečev artist, ki si med nastopom navidezno potiska v grlo rezilo meča; star. uma svetli meč razum, pamet\n♦ etn. ples z meči pri nekaterih ljudstvih moški ples, pri katerem plesalci delajo figure z meči; igr. meč pri briškoli igralna karta s podobo meča; zgod. dva meča v fevdalizmu državna in cerkvena oblast\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
mečkón,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n mečkón -a [məč tudi meč] m (ọ̑) nar. mečkač: Bil je slaboten in počasen, mečkon, zato ga kmetje niso marali na dnino (C. Kosmač) \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
medílnica,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n medílnica -e ž (ȋ) nar. priprava za izdelovanje manjše količine masla; pinja: prinesi medilnico \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
medmášen,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n medmášen -šna -o prid. (ȃ) nar., v krščanskem okolju nanašajoč se na čas med velikim in malim šmarnom: medmašne nedelje / že vnaprej se je bala košnje v vročih medmašnih dneh avgustovskih\n● nar. smrdiš kot medmašni kozel zelo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
médrje,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n médrje -a s (ẹ̑) nar. severozahodno ograjen prostor v planinah, v katerega se zapira živina ob molži in ponoči: pastirji so prignali ovce in koze v medrje \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
