New column,New column (1)
gàd,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gàd gáda m, im. mn. gádje in gádi (ȁ á) \n1. strupena kača z verigi podobnimi lisami po hrbtu: gad ga je pičil; ne razlikuje gada od modrasa\n // strupena kača sploh: varuj se gadov; sikanje gada; gledata se kakor dva gada sovražno, neprijazno; odskočila je, kakor da bi jo gad pičil zelo hitro; taji in skriva ko gad noge; sovraži ga kot gada\n● ekspr. gojiti, rediti gada na prsih, na srcu izkazovati dobrote človeku, ki je dobrotniku nehvaležen, sovražen\n2. pog., ekspr. neugnan, podjeten človek: sami stari gadje so se zbrali; pravi gad je\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; gàd gáda m, im. mn. gádje in gádi (ȁ á) \n1. strupena kača z verigi podobnimi lisami po hrbtu: gad ga je pičil; ne razlikuje gada od modrasa\n // strupena kača sploh: varuj se gadov; sikanje gada; gledata se kakor dva gada sovražno, neprijazno; odskočila je, kakor da bi jo gad pičil zelo hitro; taji in skriva ko gad noge; sovraži ga kot gada\n● ekspr. gojiti, rediti gada na prsih, na srcu izkazovati dobrote človeku, ki je dobrotniku nehvaležen, sovražen\n2. pog., ekspr. neugnan, podjeten človek: sami stari gadje so se zbrali; pravi gad je\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gádovec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gádovec -vca m (á) \n1. bot. dlakava rastlina z velikimi, sprva rdečimi, kasneje modrimi cveti, Echium vulgare: na njivi se bohotita osat in gadovec\n2. pog. vino iz Gadove peči: liter gadovca\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; gádovec -vca m (á) \n1. bot. dlakava rastlina z velikimi, sprva rdečimi, kasneje modrimi cveti, Echium vulgare: na njivi se bohotita osat in gadovec\n2. pog. vino iz Gadove peči: liter gadovca\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gágati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gágati -am nedov. (ā) \n1. oglašati se z glasom ga: gos, raca gaga\n // pog., slabš. govoriti, pripovedovati: kar naprej nekaj gaga\n2. ekspr. utapljati se, dušiti se: neizkušeni plavalci so gagali v globoki vodi / gagajo od vročine; pren. gagajo v dolgovih\n // zelo slabo živeti: v internaciji so vsi gagali / to bo še gagal, preden bo vse uredil; žarg. pred tem izpitom boš pa še krepko gagal se boš moral zelo učiti, študirati\ngagajóč -a -e: gosi so se gagajoč razkropile\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gála,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gála prid. neskl. (ȃ) slavnosten, svečan: gala predstava; kapelnik v gala uniformi / ekspr. vsi povabljenci so bili gala lepo oblečeni\n // pog., ekspr. prvovrsten, odličen: videl sem gala film; točke iz akrobacije so bile gala; sam.: oblekel se je v gala \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gándža,"SNB Kliknite, če želite geslo skopirati v odložišče \n \n gándža -e in ganja -e cit. [gándža] ž (ȃ) pog., zlasti v sproščenem ožjem krogu \n1. vrsta konoplje, ki vsebuje opojno snov, Cannabis sativa forma indica; indijska konopljaSSKJ, kanabis (1), trava (1): Ves čas sem imel tudi kakšno rastlino doma, ker me je zanimalo, kako gandža raste \n2. mamilo iz posušenih vršičkov, cvetov in listov indijske konoplje; marihuanaSSKJ, kanabis (2), trava (2): Devet odstotkov anketiranih je že poskusilo hašiš, gandžo ali skunk E ← agl. ganja ← stind. gañjā \nSlovar novejšega besedja slovenskega jezika, www.fran.si, dostop 4. 12. 2016."
gànk,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gànk gánka m (ȁ á) etn. lesen pokrit hodnik na alpski hiši: gorenjska hiša z gankom\n // nižje pog. balkon, hodnik: gledati z ganka po dolini; visok gank \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
garancíja,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n garancíja tudi garáncija -e ž (ȋ; á) porokova obveza za izpolnitev obljube, dolžnosti; jamstvo, poroštvo: dati, prevzeti garancijo za najetje kredita; pren. to je garancija za lepšo bodočnost; dal je garancijo, da bo stvar v redu potekla\n // trg. obveza za brezplačno popravilo okvare v določenem roku po nabavi: garancija poteče že čez nekaj mesecev; hladilnik ima enoletno garancijo; pog. pralni stroj je še pod garancijo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
garažírati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n garažírati -am nedov. in dov. (ȋ) shranjevati, imeti vozilo v garaži: garažirati avto / pog. svoj avto garažira kar v veži \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gárbati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gárbati -am nedov. (ȃ) pog., ekspr. močno tepsti: garbal ga je s palico po hrbtu \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gárda,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gárda -e ž (ȃ) \n1. izbrana, elitna vojaška enota, zlasti za telesno stražo: služil je v kraljevi gardi / vatikanska vrata straži švicarska garda\n2. oborožena skupina, organizirana za obrambo določenega političnega nazora: revolucionarna garda / bela garda protirevolucionarna organizacija med narodnoosvobodilnim bojem v Sloveniji; protirevolucionarna organizacija med državljansko vojno po oktobrski revoluciji; plava garda protirevolucionarna, z Mihajlovićevim gibanjem povezana organizacija med narodnoosvobodilnim bojem v Sloveniji; rdeča garda oborožene enote proletariata v oktobrski revoluciji in državljanski vojni po njej\n♦ zgod. narodna garda v francoski revoluciji ustanovljene oborožene enote pristašev revolucije; iz meščanov sestavljene oborožene enote za ohranitev reda in miru na Slovenskem leta 1848\n3. pog. skupina ljudi s sorodno miselnostjo in sorodnimi interesi: garda mladih pisateljev / ekspr. to je še človek stare garde\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gás,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gás -a m (ȃ) nižje pog. plin: internirance so morili večinoma z gasom / žarg. šofer je pred ovinkom odvzel gas\n● nižje pog., ekspr. vsak dan je pod gasom pijan, vinjen \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gástarbájter,"SNB Kliknite, če želite geslo skopirati v odložišče \n \n gástarbájter -ja m, člov. (ȃ-ȃ) pog. \ndelavec na začasnem delu v tujini, ki navadno opravlja fizična, slabše plačana dela: slovenski gastarbajterji; Gastarbajterji z Vzhoda zaslužijo približno polovico denarja, ki bi ga delodajalec moral izplačati redno zaposlenemu delavcu E ← nem. Gastarbeiter iz Gast 'gost' + Arbeiter 'delavec' \nSlovar novejšega besedja slovenskega jezika, www.fran.si, dostop 4. 12. 2016."
gášperček,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gášperček1 -čka m (á) majhna železna peč: iz gašperčka se je kadilo; sedeti pri gašperčku; zakuriti v gašperčku; pog. zakuriti gašperčka \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gáte,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gáte gát ž mn. (ȃ) nižje pog. spodnje hlače: bil je v sami srajci in gatah / dolge gate \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; gáte gát ž mn. (ȃ) nižje pog. spodnje hlače: bil je v sami srajci in gatah / dolge gate \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gávge,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gávge gávg ž mn. (ȃ) nižje pog. vislice: tam so stale gavge / ekspr. če bo ostal tak, bo še na gavge prišel \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; gávge gávg ž mn. (ȃ) nižje pog. vislice: tam so stale gavge / ekspr. če bo ostal tak, bo še na gavge prišel \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gázda,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gázda -e in -a m (ȃ) \n1. nižje pog. (hišni) gospodar: ali je gazda doma?\n // delodajalec: moj gazda mi je dal dva dni dopusta\n2. kot pristavek k imenu premožnega moškega, v srbskem okolju gospodar (na kmetiji): gazda Veljko\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; gázda -e in -a m (ȃ) \n1. nižje pog. (hišni) gospodar: ali je gazda doma?\n // delodajalec: moj gazda mi je dal dva dni dopusta\n2. kot pristavek k imenu premožnega moškega, v srbskem okolju gospodar (na kmetiji): gazda Veljko\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gázdarica,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gázdarica -e ž (ȃ) nižje pog. (hišna) gospodinja: gazda in gazdarica / moja gazdarica mi je odpovedala sobo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; gázdarica -e ž (ȃ) nižje pog. (hišna) gospodinja: gazda in gazdarica / moja gazdarica mi je odpovedala sobo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
generálen,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n generálen -lna -o prid. (ȃ) \n1. ki ima večjo, največjo odgovornost, glaven: generalni direktor; generalni konzul; generalni sekretar\n // ki je po pomembnosti na prvem mestu in navadno tudi največji: generalna direkcija; generalna skupščina Organizacije združenih narodov / generalna vaja generalka\n2. ki zajema vse, splošen: generalni plan industrijske izgradnje; napovedati generalno stavko; generalno pooblastilo; generalno popravilo stroja; ekspr. lotila se je generalnega čiščenja stanovanja / generalna linija zunanje politike\n♦ geogr. generalna karta topografska karta v majhnem merilu; generalka; muz. generalni bas basovski part, označen s številkami akordov, ki jih izvajalec improvizira na glasbilu s tipkami; navt. generalni tovor kosovno blago večje vrednosti; rel. generalni vikar škofov namestnik v upravnih zadevah škofije; šport. generalni plasma končna razvrstitev tekmovalcev po vsaki etapi ali na zaključku tekmovanja; voj. generalni štab glavni vodstveni organ vrhovnega poveljnika\ngenerálno prisl.: avto je generalno popravil\ngenerálni -a -o sam., pog.: tovariš generalni; avto je dal v generalno\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; generálen -lna -o prid. (ȃ) \n1. ki ima večjo, največjo odgovornost, glaven: generalni direktor; generalni konzul; generalni sekretar\n // ki je po pomembnosti na prvem mestu in navadno tudi največji: generalna direkcija; generalna skupščina Organizacije združenih narodov / generalna vaja generalka\n2. ki zajema vse, splošen: generalni plan industrijske izgradnje; napovedati generalno stavko; generalno pooblastilo; generalno popravilo stroja; ekspr. lotila se je generalnega čiščenja stanovanja / generalna linija zunanje politike\n♦ geogr. generalna karta topografska karta v majhnem merilu; generalka; muz. generalni bas basovski part, označen s številkami akordov, ki jih izvajalec improvizira na glasbilu s tipkami; navt. generalni tovor kosovno blago večje vrednosti; rel. generalni vikar škofov namestnik v upravnih zadevah škofije; šport. generalni plasma končna razvrstitev tekmovalcev po vsaki etapi ali na zaključku tekmovanja; voj. generalni štab glavni vodstveni organ vrhovnega poveljnika\ngenerálno prisl.: avto je generalno popravil\ngenerálni -a -o sam., pog.: tovariš generalni; avto je dal v generalno\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
geodét,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n geodét -a m (ẹ̑) strokovnjak za geodezijo: naloge geodetov / pog. sestanek geodetov iz drugega letnika slušateljev oddelka za geodezijo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; geodét -a m (ẹ̑) strokovnjak za geodezijo: naloge geodetov / pog. sestanek geodetov iz drugega letnika slušateljev oddelka za geodezijo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
geográf,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n geográf -a m (ȃ) strokovnjak za geografijo, zemljepisec: posvetovanje geografov; agrarni, gospodarski geograf / na šoli manjka geograf / pog. sestanek geografov iz drugega letnika slušateljev oddelka za geografijo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; geográf -a m (ȃ) strokovnjak za geografijo, zemljepisec: posvetovanje geografov; agrarni, gospodarski geograf / na šoli manjka geograf / pog. sestanek geografov iz drugega letnika slušateljev oddelka za geografijo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
geológ,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n geológ -a m (ọ̑) strokovnjak za geologijo: diplomiran geolog; geolog za iskanje nafte / pog. sestanek geologov iz prvega letnika slušateljev oddelka za geologijo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; geológ -a m (ọ̑) strokovnjak za geologijo: diplomiran geolog; geolog za iskanje nafte / pog. sestanek geologov iz prvega letnika slušateljev oddelka za geologijo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
germaníst,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n germaníst -a m (ȋ) strokovnjak za germanistiko: slovit germanist / seminar za profesorje germaniste / pog. sestanek germanistov iz drugega letnika slušateljev oddelka za germanistiko \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; germaníst -a m (ȋ) strokovnjak za germanistiko: slovit germanist / seminar za profesorje germaniste / pog. sestanek germanistov iz drugega letnika slušateljev oddelka za germanistiko \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gestápovec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gestápovec -vca m (ȃ) pog. pripadnik gestapa: bil je gestapovec; ponoči so prišli ponj gestapovci; pasti v roke gestapovcem \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gestápovka,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gestápovka -e ž (ȃ) pog. pripadnica gestapa \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gíbati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gíbati -ljem tudi -am nedov., tudi gibála (ī) \n1. raba peša delati gibe, premikati se: star je, komaj še giblje; z roko že lahko giblje / ustnice gibljejo, a ne govorijo; preh. veter giblje veje\n● ekspr. dokler bom gibal, bom jaz gospodar dokler bom živel; pog., ekspr. dokler bo moj mezinec gibal, se to ne bo zgodilo dokler bom imel le malo moči\n2. knjiž. povzročati, pospeševati kako dogajanje: ta oseba giblje dejanje drame; poezija giblje vse, kar je v dobi globoko človeško\ngíbati se \n1. premikati se, hoditi: to vozilo se lahko giblje po kopnem in v vodi; gibati se po obodu kroga; gibati se v ravni črti; gibati se z migetalkami\n // spreminjati položaj: morje se je burno, nemirno gibalo; veje se gibljejo v vetru\n2. biti, zadrževati se kje: mnogo se giblje na svežem zraku; gibal se je v visokih krogih pariške družbe; najraje se giblje med mladino\n // knjiž. biti omejen, postavljen na kako področje: razprava se giblje v družbenopolitični sferi / publ. nezadovoljstvo se giblje v mejah upravičene kritike\n3. biti, nastopati v določenem razponu: cene se gibljejo od pet do deset dinarjev za kilogram; proizvodnja jekla se giblje od tisoč do dva tisoč ton letno; jutranje temperature so se gibale od minus tri do minus osem\n // publ. biti samo približno določen, ocenjen: škoda se giblje od dveh do treh milijonov\ngibajóč -a -e: gibajoča sila; gibajoče se ustnice\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gimnázija,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gimnázija -e ž (á) srednja šola za splošno izobrazbo: obiskovati, dokončati gimnazijo; hoditi v gimnazijo; učiti na gimnaziji; absolventi gimnazije; ravnatelj gimnazije; pog. vpisal se je v prvo gimnazijo v prvi razred gimnazije\n // večerna gimnazija s poukom v večernih urah; nekdaj: klasična gimnazija s poudarkom na pouku klasičnih jezikov in kulture; realna gimnazija s poudarkom na pouku živih jezikov in prirodoslovnih ved; nižja od prvega do četrtega razreda, višja gimnazija od petega do osmega razreda osemletne gimnazije\n // ekspr. vsa gimnazija se je zbrala na proslavi dijaki in profesorji gimnazije\n // stavba te šole: razstava je v gimnaziji; dijaki so se zbrali pred gimnazijo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gíps,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gíps -a m (í) pog. mavec: kipci iz gipsa / dati roko v gips; ima nogo v gipsu \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gípsar,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gípsar -ja m (ī) pog. kdor dela z mavcem; mavčar \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gipsárna,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gipsárna -e ž (ȃ) pog. prostor, kjer se dela z mavcem; mavčarna: klinika ima novo, sodobno opremljeno gipsarno \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
