Entry content,Entrycontent link
"kmetáč -a m (á) slabš., redko kmet: kaj hoče ta kmetač \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kmetáč
"kmetávz tudi kmetávs -a m (ȃ) slabš. kmet: skopi kmetavz ga spet ni izplačal; ti hribovski kmetavzi / imenoval jih je tepce in kmetavze \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kmetávz
"kmetávzar -ja m (ȃ) slabš. kmet: je navaden kmetavzar; obnaša se kot pravi kmetavzar / ne bodi tak kmetavzar \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kmetávzar
"kmetávzarstvo -a s (ȃ) slabš. neotesanost, nerodnost: otresi se že tega kmetavzarstva / to so posledice kmetavzarstva pri nas \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kmetávzarstvo
"knjigobŕbec -bca m (ȓ) slabš. kdor (rad) veliko bere, išče v knjigah: bil je strasten knjigobrbec \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",knjigobŕbec
"knjigožêr in knjigožér -a m (ȇ; ẹ̑) slabš. kdor veliko, hitro bere: postal je pravi knjigožer \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",knjigožêr
"knjižúra -e ž (ȗ) slabš. knjiga, zlasti brez literarne vrednosti: knjižure te vrste naredijo več škode kot koristi \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",knjižúra
"kočúra -e ž (ȗ) slabš. grda, slaba hiša: kočura mu je pogorela; živi v stari kočuri\n // hiša sploh: celo življenje je varčeval za to kočuro \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kočúra
"kodráč -a m (á) nav. slabš. kdor ima kodraste lase: ne druži se s tistim kodračem \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kodráč
"kodrlájsast -a -o prid. (ā) pog. ki je različnih, nedoločnih barv: ima kodrlajsaste oči / slabš. ta obleka je preveč kodrlajsasta barvno neskladna, pisana \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kodrlájsast
"kodrogrívec -vca m (ȋ) nav. slabš. kdor ima kodraste lase: pusti tistega kodrogrivca; pren. Hrast, hrast kodrogrivec, kdo lase ti goste mrši (O. Župančič) \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kodrogrívec
"kokodájska -e ž (ȃ) \n1. šalj. kokoš: lisica je odnesla še eno kokodajsko\n2. slabš. ženska, ki veliko in glasno govori: srečal je tisto zoprno kokodajsko\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kokodájska
"kokotáti -ám in -óčem nedov. (á ȃ, ọ́) \n1. oglašati se z glasom ko: kokoši so glasno kokotale\n2. slabš. govoriti, navadno nerazumljivo, hitro: ves čas je kokotala\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kokotáti
"kolovódja -e tudi -a m (ọ̑) slabš. vodja, voditelj: bil je kolovodja mednarodne tolpe; kolovodje so polovili in pozaprli \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kolovódja
"kolovrátiti -im nedov. (á ȃ) ekspr. \n1. nespretno, opotekaje se hoditi: pijanec je kolovratil po cesti / zgrešil je pot in kolovrati kar počez preko njiv\n2. hoditi brez cilja: ves dan je kolovratil okrog; kolovrati po gozdu\n // slabš. hoditi: pogosto kolovrati tod mimo / samo okrog kolovrati, nič ne dela\n● slabš. dvajset let je kolovratil po svetu bival, živel v različnih krajih zunaj doma\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kolovrátiti
"komísen -sna -o prid. (ȋ) \n1. nanašajoč se na komis: kiselkast komisni okus / komisni kruh\n● slabš. take komisne hrane se kmalu preobješ slabe, nekvalitetne\n2. star. vojaški: komisna uniforma / strogi komisni obrazi\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",komísen
"komólčar -ja [u̯č] m (ọ̑) slabš. kdor se brezobzirno bori, si prizadeva za hitro uveljavitev, uspeh: to so sami ciniki in komolčarji / postal je komolčar \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",komólčar
"komólčarstvo -a [u̯č] s (ọ̑) slabš. lastnost, značilnost komolčarskega človeka: očitali so mu komolčarstvo in ambicioznost / boj proti komolčarstvu \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",komólčarstvo
"kompilácija -e ž (á) nav. slabš. knjižno delo, razprava, ki temelji na tujih ugotovitvah, dognanjih: avtor priznava, da je njegovo delo kompilacija; spretno sestavljena kompilacija\n // izdelava, sestavljanje knjižnega dela, razprave po tujih ugotovitvah, dognanjih: pogosto je zašel v kompilacijo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kompilácija
"kompilátor -ja m (ȃ) nav. slabš. kdor izdeluje, sestavlja knjižno delo, razpravo po tujih ugotovitvah, dognanjih: spreten kompilator\n♦ jur. kdor sestavlja nove predpise po starih brez bistvenih sprememb \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kompilátor
"kompilírati -am nedov. in dov. (ȋ) nav. slabš. izdelovati, sestavljati knjižna dela, razprave po tujih ugotovitvah, dognanjih: nič izvirnega ni napisal, vse življenje je samo kompiliral / kompiliral je iz različnih virov\n♦ jur. sestavljati nove predpise po starih brez bistvenih sprememb \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kompilírati
"kompromís -a m (ȋ) sporazum, pri katerem vsaka od nasprotujočih si strani delno popusti pri svojih zahtevah, pogojih, delni sporazum: kompromis tu ni bil mogoč; skleniti kompromis; politični kompromis; kompromis med štirimi velesilami / doseči kompromis pri spornem vprašanju / ponudili so jim kompromis možnost kompromisne rešitve\n // slikar se je odločil za kompromis med tradicionalizmom in modernizmom\n // nav. slabš. popuščanje, odstopanje od svojih zahtev, načel v korist zahtev, načel drugega: to tvoje dejanje je kompromis; njegovo početje je izraz številnih kompromisov / meščanstvo je delalo kompromise s preostanki fevdalizma\n● ekspr. ta človek ne pozna kompromisov je dosleden, načelen; ekspr. v teh stvareh je ravnal brez kompromisov dosledno, načelno \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kompromís
"kompromísar -ja m (ȋ) nav. slabš. kdor (rad) dela kompromise; nedoslednež, nenačelnež: nikdar ni bil kompromisar; sebičen kompromisar \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kompromísar
"kompromísarski -a -o prid. (ȋ) nav. slabš. ki (rad) dela kompromise; nedosleden, nenačelen: kompromisarski človek / kompromisarska politika \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kompromísarski
"kompromísarstvo -a s (ȋ) nav. slabš. lastnosti ali ravnanje človeka, ki (rad) dela kompromise; nedoslednost, nenačelnost: to ga je zapeljalo v kompromisarstvo; oportunistično, prakticistično kompromisarstvo / boriti se proti kompromisarstvu \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kompromísarstvo
"konfékcija -e ž (ẹ́) \n1. serijsko, navadno industrijsko izdelana oblačila: ta trgovina ima tudi konfekcijo; vedno kupuje konfekcijo; usnjena in tekstilna konfekcija / izdelovati konfekcijo / ekspr. obleči konfekcijo konfekcijsko obleko\n // damska, moška konfekcija; posteljna konfekcija posteljno perilo; konfekcija po meri\n♦ obrt. lahka konfekcija perilo, ženske obleke, drobni oblačilni predmeti; težka konfekcija oblačila iz debelejšega blaga, zlasti plašči\n // pog. tako izdelani izdelki sploh: stavbno pohištvo je naročil pri mizarju, ni maral konfekcije\n2. serijsko, navadno industrijsko izdelovanje oblačil: konfekcija je vse bolj ogrožala obstoj krojačev / tehnologija pletenja in konfekcije\n3. pog. podjetje za izdelovanje takih oblačil: nastala je vrsta novih konfekcij / lepo aranžirane izložbe konfekcije konfekcijskih trgovin\n4. slabš. neizvirno, shematično literarno ali umetniško delo: ta roman je daleč od sodobne literarne konfekcije\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",konfékcija
"konfidènt -ênta in -énta m (ȅ é, ẹ́) nav. slabš., za idejne in politične nasprotnike zaupen sodelavec, zaupnik politične, vojaške obveščevalne službe: podatke mu dajejo vtihotapljeni konfidenti; policijski, vladni konfident; agenti, konfidenti in denuncianti \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",konfidènt
"konformíst -a m (ȋ) nav. slabš. kdor sprejema in upošteva družbene ali skupinske norme zaradi osebnega udobja, koristi, prilagodljivec: bil je nepoboljšljiv konformist / svetovnonazorski konformist \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",konformíst
"konformístičen -čna -o prid. (í) nav. slabš. ki sprejema in upošteva družbene ali skupinske norme zaradi osebnega udobja, koristi, prilagodljiv: ljudje so vse bolj konformistični / mirno in konformistično kulturno ozračje \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",konformístičen
"konformízem -zma m (ī) nav. slabš. sprejemanje in upoštevanje družbenih ali skupinskih norm zaradi osebnega udobja, koristi, prilagodljivost: avtor kritizira konformizem in karierizem / očitajo mu konformizem / utaplja se v topem konformizmu duha \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",konformízem
"kònj kônja m, mest. ed. kônju in kónju, rod. mn. kónj tudi kônjev, mest. mn. kônjih tudi kónjih (ȍ ó) \n1. domača žival, ki se goji zlasti zaradi vprege in ježe: konj ga je brcnil; konj bije s kopiti ob tla; konja sta hrzala, prhala in se vzpenjala; voz so vlekli štirje konji; konja brzdati, krtačiti, osedlati, podkovati; zajahali so konje; z bičem udariti po konju; bel, rjav konj; rezgetanje konj; gara kot konj; je močna kot konj; bil je vedno na cesti kot fijakarski konj / ta konj brca in grize / bos konj brez podkev, nepodkovan; bosanski konj majhne rasti, uporaben zlasti za prenašanje tovorov; čistokrven, dirkalni konj; jahalni konj primeren, izurjen za jahanje; poštni konj; ima tovornega konja; pren., ekspr. skozi predor drvi železni konj\n // igrača v obliki konja: deček je jahal lesenega konja / gugalni konj\n2. slabš. velik, neroden človek: si pa res konj / kot psovka glej, kam stopiš, konj\n3. šah. šahovska figura, ki se polaga na polje za dve mesti naprej in eno vstran; skakač: vzeti damo s konjem; vrednost konja\n4. šport. telovadno orodje z ročaji ali brez njih za gimnastične vaje, preskoke: skakati čez konja / konj na šir postavljen pri gimnastičnih vajah počez\n● ekspr. beseda ni konj reči, prositi, vprašati še ni nič hudega; podarjenemu konju se ne gleda na zobe pri podarjeni stvari se ne smejo iskati napake; pog. delati iz muhe konja močno pretiravati; ekspr. biti na konju uspeti, doseči cilj\n♦ vet. angleški konj križanec angleškega polnokrvnega konja z lahkim konjem katerekoli pasme; belgijski konj konj belgijske pasme; hladnokrvni konj konj težje pasme, ki se uporablja za delo; polnokrvni konj konj angleške ali arabske pasme ali njun križanec; zool. nilski ali veliki povodni konj v vodi živeči sesalec z vretenastim trupom in zelo velikim gobcem, Hippopotamus amphibius\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kònj
"konjedêrec in konjedérec -rca m (ȇ; ẹ̑) \n1. slabš. kdor se (poklicno) ukvarja z odstranjevanjem živalskih trupel; konjač: konjederec je odpeljal konja, da ga zakoplje; konjederci in mesarji; z njim so ravnali kakor konjederci\n2. nizko padar, mazač: noben konjederec mu ni mogel več pomagati\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",konjedêrec
"konjedêrnica in konjedérnica -e ž (ȇ; ẹ̑) slabš. poslopje, stavba za ubijanje bolnih, oslabelih (domačih) živali; konjačija: odpeljati bolnega konja v konjedernico \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",konjedêrnica
"kónjski tudi kônjski -a -o prid. (ọ́; ó) \n1. nanašajoč se na konje: konjski hrbet, rep; konjska griva, koža; peketanje konjskih kopit; juha iz konjskega mesa / konjski gnoj; konjska figa okrogel iztrebek konja; konjska žima žima iz repa ali grive konja\n // konjska salama; konjsko usnje / konjski hlev; konjska odeja, oprava; konjsko čohalo / konjski hlapec; bil je konjski prekupčevalec / goji konjski šport; kasaške in konjske dirke; konjska vprega voz z vpreženimi konji; konjsko dirkališče prostor za konjske dirke\n2. slabš. podoben konju: ima konjski obraz; plavolaska s konjskimi zobmi\n● pog. zmeraj je na cesti kot konjska figa vedno hodi okrog, nikoli ga ni doma; slabš. tak je kot konjska smrt zelo suh, slaboten; zelo grd, neprikupen\n♦ bot. konjska kumina rastlina s pernato deljenimi listi in belimi ali rdečkastimi cveti v kobulih, Seseli; fiz. konjska moč enota za merjenje moči, približno 740 W; šah. konjska končnica končnica, v kateri se igra le s kmeti in skakači; zool. konjski zolj žuželka, katere ličinka zajeda konja, Gastrophilus equi; konjska muha muha s šilastim sesalom, ki pika, Hippobosca equina; konjska pijavka pijavka, ki sesa kri goveda in konj, Haemopis sanguisuga; konjsko morsko kopito školjka z lupino, znotraj podobno konjskemu kopitu, Spondylus gaederopus\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kónjski
"konjunkturíst -a m (ȋ) nav. slabš. kdor se okorišča s konjunkturo: konjunkturist in špekulant \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",konjunkturíst
"konjunkturízem -zma m (ī) nav. slabš. miselnost, lastnosti konjunkturistov: kompromisarstvo in konjunkturizem / boriti se proti konjunkturizmu \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",konjunkturízem
"kopéta -e ž (ẹ̑) nav. mn., nar. dolenjsko, slabš. noga: spotaknil se je ob njegovih dolgih kopetah \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kopéta
"kopítar -ja m (ȋ) \n1. nav. mn., zool. sesalci, ki imajo zadnji členek prstov pokrit z roženo tvorbo, Ungulata: kopitarji in vrečarji / lihoprsti kopitarji ki imajo en prst ali tri prste, Perissodactyla; sodoprsti kopitarji ki imajo dva prsta ali štiri prste, Artiodactyla\n2. nekdaj izdelovalec (čevljarskih) kopit: kot kopitar je malo zaslužil\n // slabš. čevljar: ni noben kopitar ali šivankar / Le čevlje sodi naj Kopitar! (F. Prešeren) \n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kopítar
"kopítniti -em dov. (í ȋ) nav. ekspr. udariti, suniti s (konjskim) kopitom: kmalu bi ga konj kopitnil\n // slabš. brcniti: fant ga je pošteno kopitnil \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",kopítniti
"koréta stil. korêta -e ž (ẹ̑; ȇ) \n1. pog. voz na dveh kolesih: vojaki so odpeljali ranjence na koreti\n // slabš. staro, slabo vozilo, zlasti avtomobil: prodaj že to koreto / stara koreta\n2. nar. zahodno ročni voziček, ciza: naložiti krompir na koreto\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",koréta
"koristolóvec -vca m (ọ̑) slabš. kdor teži po koristi: bil je velik koristolovec; koristolovci in karieristi \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",koristolóvec
"koristolóvstvo -a s (ọ̑) slabš. težnja po koristi: sodeloval je samo iz koristolovstva \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",koristolóvstvo
"korítar -ja m (ȋ) slabš. kdor je v donosni službi, na uglednem položaju ali si zelo prizadeva priti do tega zaradi lastnih koristi: koristolovci in koritarji \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",korítar
"korítarstvo -a s (ȋ) slabš. lastnost, značilnost koritarjev: očitali so mu koritarstvo; dobičkarstvo in koritarstvo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",korítarstvo
"koríto -a s (í) \n1. podolgovata, navadno lesena posoda za krmljenje, napajanje živine: v koritu je še dosti krme; leseno korito / svinjsko korito\n // večja podolgovata, navadno zidana posoda na prostem za vodo: zajeti vodo iz korita / šla je h koritu po vodo; pere pri koritu\n2. kar je po obliki podobno koritu: po koritu je spuščal opeko s strehe / cvetlična korita; mlinsko korito; pomivalno, umivalno korito / žarg., navt. korito čolna, ladje trup\n3. podolgovata naravna ali umetna vdolbina na zemeljski površini, po kateri teče voda; struga: v koritu pod hišo teče potok; izsušeno, razrito korito; korito hudournika / rečno, vodno korito\n● slabš. še korita si ne pospravi sam postelje, ležišča; slabš. hitro je prišel do korita do donosne službe, uglednega položaja; slabš. se vidi, da je pri koritu da ima donosno službo, ugleden položaj\n♦ alp. korito globoka vdolbina v skalovju, nastala zaradi delovanja tekoče vode, plazov; čeb. korito (čebelji) panj, izdolben iz kosa debla; fot. korito naprava, v kateri se kemično obdeluje fotografski material; gled. svetlobno korito pločevinasta naprava z žarnicami različnih barv za osvetljevanje scene\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",koríto
"korumpíranost -i ž (ȋ) nav. slabš. lastnost, značilnost korumpiranega: boriti se proti zlaganosti in korumpiranosti družbe \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",korumpíranost
