New column,New column (1)
ležáti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n ležáti -ím nedov. (á í) \n1. biti (iztegnjen) v vodoravnem položaju: nekateri so sedeli, drugi ležali; vojaki so ležali in spali; ležati na postelji; ležati v senci; mirno ležati; napol ležati v naslonjaču; negibno, vznak ležati; ležali so tesno drug ob drugem kakor sardine; ležati na boku, na hrbtu, trebuhu; ležati na obrazu tako, da je obraz pritisnjen tesno na podlago; ležati z rokami pod glavo; leži kot klada; leži kot mrtev negibno\n // plavalec leži na vodi in se odpočiva negibno, v iztegnjenem položaju na površini vode\n // maček leži na peči\n // biti v takem položaju zaradi spanja, počitka: lenuh leži do devetih; dolgo leži / zvečer gre zgodaj ležat spat\n // v taborišču je ležal na slami, golih tleh za ležišče je imel slamo, gola tla\n // biti v (pretežno) takem položaju zaradi bolezni: prehladil se je in leži; že mesec dni leži je bolan\n // od ponedeljka leži v bolnici je\n2. ekspr., s prislovnim določilom biti pokopan: na tem pokopališču ležijo njegovi predniki; rad bi ležal v domači zemlji; kdo leži tukaj\n3. pog., v zvezi s pri, z imeti spolni odnos, spolne odnose: ležati pri dekletu; ona leži z drugimi\n4. biti nameščen na podlagi z daljšo, širšo stranjo: ena bukev še stoji, dve pa že ležita; knjige na polici ležijo in stojijo; vse prekle so po nevihti ležale\n5. navadno s prislovnim določilom biti, nahajati se na površini: zvezek leži na klopi; vzel je denar, ki je ležal na mizi; na pohištvu leži prah; na travi leži rosa; po pločniku ležijo smeti / sneg leži meter na debelo\n // biti, nahajati se na določenem mestu, navadno na večji površini: mesto leži ob reki; okoli jezera ležijo gozdovi; ta dežela leži na severu; njiva leži v ravnini; pokrajina leži pred nami kot na dlani je dobro, razločno vidna\n // kje leži Amerika; v ljudskih pesmih leži, leži ravnó poljé\n // biti, nahajati se kje sploh: oči ležijo pod čelom; njegove oči so ležale globoko v jamicah; knjige ležijo v omari; ti organi ležijo v trebušni votlini; gred leži počez je nameščena\n // dlačice ležijo v eno smer / nad reko leži meglica; pod zemljo ležijo naravni zakladi; za hlevom je ležal kup gnoja / z oslabljenim pomenom: okoli njiju je ležal opoldanski mir; čudna napetost leži v zraku; senca nezaupanja leži med njima\n6. s prislovnim določilom biti kje nastanjen iz vojaških vzrokov: ležati v strelskih jarkih, okopih; star. vojska leži pod trdnjavo\n7. biti, zadrževati se kje brez koristi: po skladiščih ležijo velike zaloge; denar leži v blagajni, doma / pismo je tri dni ležalo na pošti ni bilo dostavljeno naslovniku\n // čakati na primernost za uporabo: meso naj pred uporabo en dan leži; vino mora nekaj časa ležati, preden gre v prodajo\n8. knjiž., s prislovnim določilom biti opazen, viden: na obrazu ji leži zadrega; na ustnicah ji je ležal blažen nasmeh; v njenem pogledu leži žalost / v glasu leži trpkost\n9. z oslabljenim pomenom, s povedkovnim določilom izraža stanje osebka: leži bolan, nezavesten, pijan; knjige ležijo razmetane / leži v hudi vročici; leži za pljučnico / cesta je prazna ležala pred njim; ležal je zvezan na tleh\n● žarg. jeziki mu ležijo lahko, z uspehom se jih uči; publ. poudarek predstave je ležal na tem prizoru je bil; ekspr. čez tri ure bo že vsa trava ležala bo pokošena; star. trdnjava že leži je porušena; je osvobojena, zavzeta; publ. igralcu ta vloga ne leži ni v skladu z njegovo igralsko usmerjenostjo, je ne more dobro odigrati; ekspr. denar ne leži na cesti se ne zasluži na lahek način; ekspr. za vse so krivi oni, to leži na dlani je očitno, jasno; v osmrtnicah do pogreba leži pokojni na svojem domu je položen na mrtvaški oder; ekspr. povej, kar ti leži na duši, na srcu kar (že dolgo) želiš povedati; ekspr. to dejanje mu težko leži na duši čuti se krivega; publ. krivda za to leži na inteligenci tega je kriva inteligenca; publ. vsa odgovornost leži na nas mi smo za vse odgovorni; star. žena leži na porodu je blizu poroda; je pred kratkim rodila; ležati na smrtni postelji umirati; ekspr. vsa skrb leži na mojih ramah za vse moram skrbeti jaz; ležati na tleh ekspr. sunil sem ga in že je ležal na tleh padel na tla; ko je bukev ležala na tleh, so jo začeli obsekavati ko je bila podrta, posekana; star. oblast, zakon in red so v tistih časih ležali na tleh so bili brez veljave, moči; že dolgo leži v grobu, pod zemljo je mrtev, pokopan; vznes. naši sovražniki bodo ležali v prahu bodo premagani, ponižani; ekspr. ne bi se mu bilo treba toliko truditi, lahko bi ležal doma v senci počival, živel brez dela; pog., ekspr. ta človek mi leži v želodcu mi je zoprn, mi vzbuja odpor zaradi kakega svojega dejanja; vznes. mirno leži med svečami je na mrtvaškem odru; publ., ekspr. takrat je bila igralka na vrhu slave in občinstvo ji je ležalo pred nogami jo je občudovalo, oboževalo; letos je sneg dolgo ležal dolgo ni skopnel; ekspr. v hipu sem ležal vznak v snegu padel vznak v sneg; kakor si si postlal, tako boš ležal tvoje (dobro, slabo) življenje bo posledica tvojih prejšnjih odločitev; kjer osel leži, dlako pusti nekulturen človek se (rad) podpisuje, kjer ni primerno; nereden človek se spozna po tem, da za seboj pušča nered\n♦ geom. kot leži nasproti osnovnici; točka leži na premici; navt. ladja leži v pristanišču je privezana ob pomolu ali zasidrana; šport. skakalec leži na smučeh je med skokom, letom globoko sklonjen nad smučmi\nležé: požvižgaval je, leže v hladni senci; tiho leže je prisluškoval; leže brati; spati leže na trebuhu\nležèč -éča -e \n1. deležnik od ležati: ležeč na hrbtu, je dojenček zadovoljno brcal; na tleh ležeči ranjenec; knjiga, ležeča na mizi; nižje ležeči kraji; globoko ležeče oči\n♦ med. ležeči bolnik bolnik, ki mora ležati; obl. ležeči ovratnik ovratnik, položen po ramah; ptt poštno ležeča pošiljka pošiljka, ki se ne dostavi, ampak jo naslovnik osebno prevzame na naslovni pošti; strojn. ležeči stroj stroj, pri katerem je os (valja) vodoravna; tisk. ležeča črka črka, oblikovana postrani\n2. redko ne strm, položen: ležeče stopnice; prisl.: tiskati ležeče / zastar., v povedni rabi: na metodi je veliko ležeče od metode je veliko odvisno; veliko mi je ležeče na tem, da veliko mi je do tega, da\n♦ ptt poštno ležeče označba na pošiljki pošiljko naslovnik osebno prevzame na naslovni pošti\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ležíšče,"ležíšče -a s (í) \n1. kar je namenjeno za ležanje, spanje: v sobi sta dve ležišči; imeti slabo ležišče; postlati ležišče; vstati z ležišča; premetavati se po ležišču; mehko, trdo, zasilno ležišče; oblazinjeno ležišče; širina ležišča / v sezoni je hotel najel tudi ležišča pri zasebnikih; počitniški dom ima petdeset ležišč / hotelska cena za ležišče za prenočevanje, prenočišče\n // otroško, pomožno ležišče; v planinski koči je dvajset skupnih ležišč preprostih ležišč, nameščenih v večjem številu v enem prostoru; prenočevali so na skupnem ležišču v prostoru, kjer so taka ležišča\n // mesto, prostor za ležanje, spanje: ležišče je imel na senu; pripraviti komu ležišče ob peči; ležišče na goli klopi\n // mesto, prostor, kjer žival (pogosto) leži: pes se je umaknil na ležišče; mokro ležišče prašičem škoduje; zajčje ležišče\n2. kraj, prostor, kjer je večja, za izkoriščanje primerna količina rudnine; nahajališče: najti, odkrivati nova ležišča; ležišče premoga / odpiranje, raziskovanje ležišč / ležišče nafte, plina\n3. mesto, predmet, na katerem kaj leži, sloni: razstavljati stroje in jih trgati z ležišč / ležišče za žarnico\n // grad. mesto na podpori, na katerem leži, sloni nosilni element: izdelati ležišča; ležišče strešne konstrukcije; ležišče nosilca\n4. zastar. (vojaški) tabor, (vojaško) taborišče: Turki so se umaknili v svoje ležišče\n♦ anat. ležišče organa mesto, kjer je, se nahaja organ; jur. trdo ležišče nekdaj poostritev prestajanja zaporne kazni ali ukrep med kazensko preiskavo, po katerem mora kaznjenec, preiskovanec spati na golih deskah; teh. ležišče del cevi pri orožju, kjer je nameščen naboj\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
li,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n li prisl. \n1. star., kot naslonka krepi vprašanje: je li težko? ni li to preveč? moraš li domov? / govorite o veselici, ne li? ali ne; praznujete, kaj li? kajne\n // v vezniški rabi, v odvisnih vprašalnih stavkih vprašuje, da li ga marajo ali, če\n2. zastar. uvaja vprašanje; ali: li veste, kako se piše? prim. jeli, kali\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
liceálen,"liceálen -lna -o prid. (ȃ) zastar. licejski: licealni študij / licealna knjižnica \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ličílo,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n ličílo -a s (í) \n1. sredstvo za barvanje, lepšanje obraza: uporabljati ličila; poudariti oči z ličilom; plast ličila / svetlo ličilo za ustnice\n2. knjiž., redko barva, lak: nanašati ličilo\n3. zastar. loščilo (za čevlje): škatlica ličila\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
líčiti,"líčiti2 -im nedov. (í ȋ) zastar., navadno v zvezi z na biti podoben, spominjati: sin liči na očeta / tak sistem liči na absolutizem \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
lík,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n lík2 -a m (ī) zastar. ličje: privezati trto z likom \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
líki,"líki vez. (ȋ) zastar., med členi v stavku kakor: jezero leži pred menoj liki na dlani \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
límbar,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n límbar -ja m (ȋ) zastar. lilija: na vrtu raste limbar / beli limbar \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
lína,"lína -e ž (ī) \n1. oknu podobna odprtina, navadno manjša: hlev je imel line namesto oken; veter piha skozi line; pri zamreženi lini se je pokazal obraz / slepe line; stolpne line; strelna lina odprtina v obrambnem zidu, steni, skozi katero se strelja; strešna lina; line v zvoniku\n2. nav. mn., zastar. okno: odpreti line\n● pesn. zvon je zabučal iz visokih lin iz zvonika; zastar. kupiti vozni listek pri lini okencu\n♦ anat. del organa, kjer vstopajo in izstopajo žile, živci; hilus\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podkóva,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n podkóva -e ž (ọ̑) zastar. podkev: konji so potrebovali nove podkove \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podkrížati,"podkrížati -am dov. (ī) \n1. narediti križec, križce namesto podpisa: podkrižati oporoko, pogodbo; ni se znal niti podkrižati\n2. zastar. dati navzkriž, prekrižati: malomarno je podkrižal noge\npodkrížan -a -o: podkrižana pogodba\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podlágati,"podlágati -am nedov. (ȃ) \n1. polagati, dajati pod kaj z določenim namenom: podlagati deske pod kadi / da voz ne bi zdrvel po klancu, so kolesa podlagali\n // dajati valiti: podlagati koklji jajca\n2. šivati, lepiti podlogo na notranjo stran oblačila, obutve: podlagati obleko, škornje\n3. zastar. podrejati: podlagati pokrajino za pokrajino osrednji vladi / čustev ni mogel podlagati razumu\n♦ film., rad. podlagati besedilo dodajati mu glasbo; tisk. podlagati klišeje\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podlésje,"podlésje -a s (ẹ̑) zastar. podrast: očistiti gozd podlesja \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podlóga,"podlóga -e ž (ọ̑) \n1. tkanina, usnje, ki se prišije, prilepi na notranjo stran oblačila, obuvala: odparati, raztrgati podlogo; svilena, žimnata podloga / tkanina, usnje za podlogo\n2. navadno večja priprava za podlaganje: pod bolnika dati gumeno podlogo; lesena podloga za sode; zelena pisalna podloga\n // kar se podloži sploh: okrepiti sliko s kartonsko podlogo / za podlogo je uporabil revijo\n3. zastar. podlaga, osnova: opisani dogodek ima resnično podlogo / sklepati na podlogi nepopolnih podatkov\n♦ film. filmska podloga material, na katerega se nanašajo za svetlobo občutljive snovi; obrt. vezilna podloga tkanina, na katero se veze; kar se pri nekaterih vezeninah podloži, da postane vzorec reliefen; vmesna podloga podloga za oblikovanje ramen, prsnega dela oblačila\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podložíti,"podložíti -ím dov., podlóžil (ī í) \n1. položiti, dati pod kaj z določenim namenom: podložiti komu blazino; podložiti desko, kamen; podložiti roko pod glavo / podložiti kolo (s kamnom), da voz ne bi drsel nazaj\n // dati valiti: podložiti koklji jajca\n2. prišiti, prilepiti podlogo: podložiti obleko, suknjič / podložiti hlače na kolenih\n3. zastar. podrediti, podvreči: vojskovodja je podložil vladarju novo deželo; podložiti si pokrajino / podložiti čustva razumu\n● ekspr. starši so ga dobro podložili mu dali dobro gmotno osnovo; pog. le dobro se podloži za dolgo pot najej, nasiti\n♦ film., rad. podložiti sliko dodati ji glasbo; muz. podložiti besedilo melodiji dodati ga; obrt. podložiti gumbnico okrepiti gumbnico s prednjimi vbodi, preden se obzanka\npodložèn -êna -o: z ovčjim krznom podloženi škornji; podložena deska se je zlomila\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podlóžka,"podlóžka -e ž (ọ̑) teh. ploščica za podlaganje pod kovično glavo, vijačno glavo, matico: kovinska podložka; vijak, podložka in matica / nasadna podložka; varnostna podložka ki varuje, da se matica zaradi tresenja ne odvije\n● zastar. suknjič z raztrgano podložko podlogo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podmétati,"podmétati -am tudi -éčem nedov. (ẹ́ ẹ̑) knjiž. metati pod kaj: podmetal mu je polena\n● zastar. podmetal jim je ukradeni denar podtikal \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podmítiti,"podmítiti -im dov. (í ȋ) zastar. podkupiti: podmitil je ječarja \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podóba,"podóba -e ž (ọ̑) \n1. predstavitev česa resničnega ali domišljijskega\na) z likovnimi sredstvi: dolbsti podobe v les; na list papirja je narisal dve podobi; podoba petelina je vrezana v debelo plast barve; znamke s pesnikovo podobo / nabožne podobe / doprsna podoba\nb) s prilastkom z literarnimi sredstvi: v noveli je avtor podal nekaj impresivnih podob; analizirati pokrajinske podobe v romanu / izpisati si značilne podobe / to je najlepša ženska podoba v romanu oseba, lik\n // s prilastkom taka predstavitev kot prispodoba česa: s podobo dirjajočega konja je ponazoril vitalnost / princip zla ima v pravljici podobo hudobne starke / star. govorne, pesniške podobe figure\n2. slika: sneti podobo s stene; abstraktna podoba; oljnata podoba / dati podobo v okvir / lastna podoba avtoportret\n3. s prilastkom bistvene, navadno z vidom zaznavne lastnosti, značilnosti zunanjega sveta: spremeniti podobo dežele; zaščititi enotno podobo pokrajine / vas je imela nekoč drugačno podobo je bila drugačna; soba je dobila svojo prejšnjo podobo / mesto dobiva slovesno podobo / star. ženska prijetne podobe prijetnega videza\n // zunanja podoba predmetov\n // zaznavne lastnosti, značilnosti česa sploh: vedno je idealiziral podobo sveta; dejanska podoba življenja / njena notranja podoba se ni spremenila\n4. s prilastkom pojavne lastnosti, značilnosti česa, kot jih določa prilastek: dokončna literarna podoba romana; odrska podoba drame; besede z neustrezno pisno podobo / glasovna in oblikoslovna podoba slovenskega jezika; stilna podoba literarnega dela / izbor novel ne daje celotne podobe pripovedništva; to je popolna podoba pisateljevega ustvarjanja; podoba stanja, ki jo je podal, ni prava / pojaviti se v materialni podobi / publ.: podoba položaja se je spremenila položaj; prizadevati si za novo organizacijsko podobo univerze organizacijo, organiziranje\n5. navadno s prilastkom kar nastane v zavesti kot posledica obnovitve česa videnega, doživetega: v sanjah so se mu porodile čudne podobe; v spominu je dolgo ohranil podobo domače vasi / domišljijska podoba / spominska podoba\n // knjiž. kar nastane v zavesti kot posledica izkušenj, vedenja ter miselne ali čustvene dejavnosti; predstava: ustvariti si določeno podobo o kom; moja podoba resničnosti se ne ujema z vašo / imeti pravo podobo o čem\n6. zastar. postava, človek: v prvi vrsti je korakala majhna podoba, zavita v staro plahto; od cerkve je hitela moška podoba v črni suknji\n● star. podoba je, da se mu je zdravje izboljšalo kaže, zdi se; knjiž. nadel si je podobo mirne neprizadetosti kazal, delal se je mirnega in neprizadetega; knjiž., ekspr. končno je pokazal svojo pravo podobo izrazil svoje pravo mišljenje, nazore, lastnosti; star. razložil je plesalcem novo podobo figuro; igralec se je pojavil v podobi berača spremenjen tako, da je bil po videzu tak kot berač; zastar. redko ima cesarsko podobo v žepu denar; ekspr. zamisel dobiva otipljivo podobo se uresničuje; knjiž., ekspr. sin je živa podoba očeta je zelo podoben očetu; knjiž., ekspr. dekle je živa podoba lenobe je zelo leno; ekspr. on je pravi hudič v človeški podobi je zelo zloben, hudoben človek; star. po vsej podobi je knjiga delo različnih avtorjev verjetno\n♦ rel. obhajati pod obema podobama dati, deliti posvečene hostije in posvečeno vino; rel., um. votivna podoba\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podóbar,"podóbar -ja m (ọ̑) \n1. um. kdor se ukvarja s podobarstvom: kipi, slike vaških podobarjev; srednjeveški podobarji\n2. star. rezbar: podobar in pozlatar\n3. zastar. slikar, kipar: ogledal si je razstavo slik znanega podobarja\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podóbarstvo,"podóbarstvo -a s (ọ̑) \n1. um. podobarska obrt: cela družina je živela od podobarstva / proučevati podobarstvo 17. stoletja / ljudsko podobarstvo\n2. star. rezbarstvo: izučiti se podobarstva in pozlatarstva\n3. zastar. slikarstvo, kiparstvo: proučevati podobarstvo\n● knjiž. v pisateljevem stilu močno prevladuje podobarstvo izražanje s podobami\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podóbica,"podóbica -e ž (ọ̑) \n1. manjšalnica od podoba: izrezljane podobice; na skodelici je bila narisana podobica deklice s šopkom / od nekod se je pokazala sklonjena podobica drobnega možička\n2. v krščanskem okolju manjši kos papirja z natisnjeno nabožno sliko in besedilom: kaplan je delil podobice\n● zastar. imeti veliko podobic v žepu denarja; zastar. hudičeve podobice igralne karte\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pòdoddélek,"pòdoddélek -lka m (ȍ-ẹ̑) \n1. organizacijska enota v okviru oddelka: oddelki in pododdelki v tovarni\n2. grafično ločen del česa: oddelki in pododdelki na grafikonu / zastar. vsako poglavje je razdeljeno na več pododdelkov podpoglavij\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podŕkniti,"podŕkniti -em dov. (ŕ ȓ) zastar. zdrsniti, zdrkniti: podrknil je na ledu / pri vsakem koraku je s peto podrknil po tleh podrsnil \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podróben,"podróben -bna -o prid., podróbnejši (ọ̑) ki zajema, upošteva vse podrobnosti: dolgočasil jih je s podrobnim opisovanjem, prikazovanjem / podrobna, nepregledna skica\n // ki z največjo mogočo popolnostjo kaže, podaja resnično stanje; natančen: podrobni podatki; dobil je zelo podrobna določila, navodila; podrobno poročilo o gospodarskem položaju / podrobna slika razmer / knjiga je sad podrobnega dela / dobiti podroben vpogled v kaj\n● zastar. podrobna trgovina trgovina na drobno\npodróbno prisl.: podrobno izdelati načrt; podrobno opisovati, pripovedovati, raziskati; podrobneje razložiti kaj\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podrúga,"podrúga -e ž (ȗ) zastar. tovarišica, prijateljica: odšla je k svojim podrugam \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podružábiti,"podružábiti -im dov. (á ȃ) zastar. podružbiti: podružabiti proizvajalna sredstva / podružabiti vzgojo\npodružábljen -a -o: podružabljena zemlja\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podružábljati,"podružábljati -am nedov. (á) zastar. podružbljati: podružabljati kmetijsko proizvodnjo / podružabljati šolstvo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podružábljenje,"podružábljenje -a s (ȃ) zastar. podružbljenje: podružabljenje proizvajalnih sredstev / podružabljenje upravljanja \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podstopíti se,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n podstopíti se in podstópiti se -im se dov. (ī ọ́ ọ̑) zastar. lotiti se, začeti: tega dela se še podstopiti ne upam / česar se podstopi, vse mu spodleti\n // upati si, drzniti si: ne podstopim se prositi \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podstréšje,"podstréšje -a s (ẹ̑) prostor v stavbi med streho in stropom najvišje etaže: preiskali so vso hišo, od kleti do podstrešja; sobo so mu naredili v podstrešju; veliko, zanemarjeno podstrešje / stanuje na podstrešju v podstrešnem stanovanju; pren., šalj. zdravnik je ugotovil, da je njegovo podstrešje v redu\n // zastar. streha: hiša s slamnatim podstrešjem \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podúk,"podúk -a m (ȗ) \n1. star. nauk, nasvet: poduka ni v celoti razumel; upoštevati njegov poduk / to je moralistični poduk igre / dajali so jim poduk / ravnati se po podukih\n2. zastar. pouk, poučevanje: poduk jezika / ona vodi poduk poučuje\n // to naj ti bo v poduk\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
podvzétje,"podvzétje -a s (ẹ̑) zastar. \n1. glagolnik od podvzeti: že v tem se kaže brezupnost njegovega podvzetja / vprašanje je, če bo mogel to podvzetje res izvesti\n2. podjetje: industrijsko, prometno podvzetje\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pogajálec,"pogajálec -lca [u̯c tudi lc] m (ȃ) kdor se pogaja: pogajalci bodo imeli težko delo; pogajalci za ceno / sestanek egiptovskih in izraelskih pogajalcev so odložili; vojaški pogajalci / zastar. oba pogajalca sta bila s pogodbo zadovoljna pogodbenika \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
